"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_175.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164138","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_174.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164141","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_175.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164143","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_175.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164146","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_176.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164149","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_176.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164152","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_176.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164154","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_177.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164157","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_177.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164159","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_177.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164202","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_177.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164205","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_178.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164207","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_178.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164211","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_178.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164214","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_179.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164216","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_178.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164218","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_179.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164221","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_179.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164224","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_179.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164227","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_180.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164229","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_180.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164231","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_180.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164234","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_180.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164236","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_181.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164241","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_181.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164244","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_182.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164250","ma2","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_182.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164253","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_183.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164256","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_181.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164258","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_184.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164301","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_181.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164305","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_182.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164308","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_183.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164310","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_183.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164313","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_182.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164315","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_183.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164318","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_184.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164321","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_184.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164326","ma1","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_184.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164329","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_185.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164333","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_185.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164335","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_186.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164338","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_185.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164341","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_185.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164344","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_186.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164347","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_186.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164349","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_187.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164351","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_187.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164354","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_186.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164357","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_187.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164359","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_188.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164403","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_187.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164406","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_188.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164408","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_188.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164411","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_188.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164413","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_189.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164416","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_189.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164418","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_190.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164421","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_189.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164423","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_190.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164425","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_190.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164427","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_191.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164432","ma1","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_189.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164434","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_190.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164436","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_192.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164439","ma1","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_191.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164441","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_191.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164449","ma2","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_191.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164455","ma3","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_192.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164458","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_192.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164503","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_192.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164506","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_193.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164508","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_193.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164511","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_193.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164514","ma1","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_194.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164520","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_193.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164523","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_194.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164525","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_194.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164527","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_194.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164530","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_195.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164532","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_195.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164535","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_195.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164537","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_196.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164540","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_196.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164543","ma4","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_195.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164548","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_196.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164550","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_196.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164552","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_197.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164557","ma2","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_197.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164600","ma1","[don't know]","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_197.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164603","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_198.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164605","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_197.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164608","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_199.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164610","ma4","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_198.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164613","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_198.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164618","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_199.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164621","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma1_bpsqxu_snr-25_200.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164624","ma1","ma1","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_198.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164627","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_199.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164629","ma3","ma4","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_199.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164631","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma3_bpsqxu_snr-25_200.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164634","ma3","ma3","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma2_bpsqxu_snr-25_200.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164637","ma2","ma2","","qxu"
"/Users/zhaomengxuan/Documents/bubble noise/qxu-zhe_shi_ma_zi/bpsqxu/ma4_bpsqxu_snr-25_200.wav","ma1","ma2","ma3","ma4","[don't know]","20181108T164639","ma4","ma4","","qxu"
