"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_066.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192331","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_068.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192335","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_068.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192338","ma3","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_067.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192341","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_068.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192344","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_068.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192348","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_069.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192351","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_069.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192358","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_070.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192401","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_071.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192405","ma3","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_069.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192408","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_070.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192411","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_069.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192415","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_070.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192418","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_070.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192421","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_071.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192424","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_072.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192429","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_071.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192436","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_071.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192439","ma2","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_072.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192442","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_072.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192449","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_072.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192453","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_073.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192502","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_073.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192509","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_074.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192513","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_074.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192516","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_073.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192520","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_074.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192523","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_073.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192530","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_075.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192536","ma2","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_074.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192539","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_076.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192542","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_075.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192547","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_075.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192550","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_076.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192553","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_075.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192557","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_076.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192600","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_076.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192604","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_077.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192607","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_077.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192612","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_078.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192616","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_079.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192619","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_078.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192622","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_077.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192626","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_077.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192629","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_079.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192632","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_078.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192637","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_079.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192641","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_078.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192644","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_080.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192648","ma4","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_079.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192651","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_080.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192655","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_080.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192701","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_080.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192704","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_081.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192707","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_081.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192711","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_082.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192714","ma4","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_082.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192717","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_081.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192721","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_083.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192727","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_083.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192733","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_081.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192736","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_082.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192739","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_083.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192744","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_082.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192749","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_084.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192752","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_083.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192757","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_084.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192801","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_084.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192804","ma4","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_084.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192808","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_085.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192812","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_085.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192815","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_085.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192819","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_085.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192823","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_086.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192826","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_086.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192831","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_086.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192834","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_087.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192840","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_086.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192843","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_087.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192850","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_087.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192852","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_088.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192856","ma2","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_088.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192859","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_087.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192902","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_088.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192905","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_088.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192908","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_089.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192912","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_090.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192916","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_089.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192919","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_090.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192922","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_089.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192928","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_091.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192932","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_089.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192935","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_090.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192938","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_091.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192941","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_092.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192944","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_092.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192947","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_090.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192950","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_091.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192953","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_091.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192957","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_092.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193000","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_092.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193004","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_093.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193007","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_093.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193013","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_093.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193016","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_093.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193019","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_094.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193025","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_094.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193030","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_094.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193033","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_095.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193036","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_096.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193040","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_095.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193043","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_095.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193047","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_096.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193051","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_094.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193054","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_095.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193058","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_096.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193101","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_096.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193107","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_097.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193110","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_097.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193117","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_097.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193123","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_098.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193126","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_098.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193129","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_097.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T193132","ma1","ma1","","czhou"
